label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes,,,
NGC6567,PK11-0.2,SEXTANS,11.5,spring,10.0666667,273.45,-18.91666667,Planetary Nebula,stell;11m;in a Cl ,,,
PK24+5.1,M4-9,SEXTANS,16,spring,5.066666667,273.575,-3.016666667,Planetary Nebula,,,,
PK6-3.2,Haro2-45,SEXTANS,15.7,spring,4.15,273.625,-23.26666667,Planetary Nebula,,,,
PK2-5.1,,SEXTANS,11.5,spring,0.16666667,273.65,-28.18333333,Planetary Nebula,,,,
PK359-7.1,M2-32,SEXTANS,12.4,spring,0.16666667,273.725,-31.38333333,Planetary Nebula,,,,
PK2-6.1,M2-33,SEXTANS,13.1,spring,0.1,273.775,-29.73333333,Planetary Nebula,,,,
Markarian38,,SEXTANS,99.9,spring,2,273.825,-17.01666667,Open Cluster,,,,
PK1-6.1,,SEXTANS,14,spring,0.16666667,273.85,-29.46666667,Planetary Nebula,,,,
B92,LDN323,SEXTANS,79.9,spring,15,273.875,-17.76666667,Dark Nebula,13''-L;very prominent Dark neb at 60X ,,,
NGC6583,OCL27,SEXTANS,10,spring,2.8,273.95,-21.86666667,Open Cluster35,Cl;pRi;pC;cE;st13..., H ,,
PK1-6.2,SwSt1,SEXTANS,11.8,spring,0.0833333,274.05,-29.13333333,Planetary Nebula,,,,
PK4-5.1,M3-26,SEXTANS,13.8,spring,0.15,274.05,-26.75,Planetary Nebula,,,,
NGC6578,PK10-1.1,SEXTANS,13.1,spring,0.0833333,274.075,-19.55,Planetary Nebula,stellar=13mag ,,,
PK2-6.2,He2-380,SEXTANS,12.8,spring,0.116666667,274.075,-29.86666667,Planetary Nebula,,,,
PK4-4.2,M1-44,SEXTANS,16.1,spring,0.066666667,274.075,-26.91666667,Planetary Nebula,,,,
Cr469,,SEXTANS,9.1,spring,5,274.125,-17.68333333,Open Cluster51,,,,
B93,LDN327,SEXTANS,79.9,spring,12,274.225,-17.93333333,Dark Nebula,,,,
NGC6589,IC1283;IC4690,SEXTANS,99.9,spring,15,274.225,-18.21666667,Bright Nebula,D*center eF;pL neby ,,,
NGC6590,LBN43,SEXTANS,99.9,spring,4,274.25,-18.26666667,Bright Nebula,D*center pF;pL;R neby,,,
NGC6595,IC4700,SEXTANS,7,spring,11,274.275,-18.13333333,Open Cluster30,F;pL;cE;** inv ,,,
PK7-3.1,M2-34,SEXTANS,16.2,spring,0.13333333,274.325,-22.01666667,Planetary Nebula,,,,
NGC6596,OCL41,SEXTANS,99.9,spring,10,274.375,-15.33333333,Open Cluster30,Cl;lC,,,
PK0-7.1,ESO457-4,SEXTANS,15.3,spring,0.0833333,274.4,-30.05,Planetary Nebula,,,,
PK3-6.1,M2-36,SEXTANS,13,spring,0.13333333,274.425,-28.86666667,Planetary Nebula,,,,
PK4-5.3,Perek1-12,SEXTANS,16,spring,11.0.0833333,274.425,-27.71666667,Planetary Nebula,,,,
PK6-4.1,Perek2-13,SEXTANS,13.4,spring,6.15,274.55,-24.36666667,Planetary Nebula,,,,
NGC6603,,SEXTANS,11.1,spring,5,274.6,-17.6,Open Cluster100,Cl;vRi;vmC;R ,,,
PK8-3.1,Haro1-64,SEXTANS,18.8,spring,0.066666667,274.6,-22.58333333,Planetary Nebula,,,,
PK4-5.5,M2-37,SEXTANS,17.8,spring,0.121666667,274.65,-27.86666667,Planetary Nebula,,,,
PK0-7.2,Haro2-46,SEXTANS,15.7,spring,0.066666667,274.675,-30.08333333,Planetary Nebula,,,,
PK5-5.1,M2-38,SEXTANS,15.1,spring,8.15,274.85,-25.41666667,Planetary Nebula,,,,
NGC6613,M18,SEXTANS,6.9,spring,9,274.975,-16.86666667,Open Cluster20,Cl;P;vlC , M,,
PK7-4.1,ESO522-18,SEXTANS,14.8,spring,0.15,275.025,-23.75,Planetary Nebula,,,,
NGC6618,M17,SEXTANS,6,spring,11,275.2,-15.81666667,Cluster+Nebula40,!!!;B;eL;eiF;2 hooked, M,,
Ru140,,SEXTANS,99.9,spring,3.5,275.45,-32.75,Open Cluster15,,,,
PK8-4.1,ESO522-20,SEXTANS,14.5,spring,0.055,275.5,-23.81666667,Planetary Nebula,,,,
PK2-7.1,M2-41,SEXTANS,14.7,spring,0.2333333,275.65,-29.26666667,Planetary Nebula,,,,
PK8-4.2,M2-42,SEXTANS,14,spring,0.078333333,275.65,-23.83333333,Planetary Nebula,,,,
NGC6620,PK5-6.1,SEXTANS,14,spring,0.088333333,275.725,-25.18333333,Planetary Nebula,Planetary;stellar ,,,
NGC6624,GCL93,SEXTANS,7.6,spring,5.9,275.925,-29.63333333,Globular Clu.,vB;pL;R;rrr;st16.. , H ,,
NGC6626,M28,SEXTANS,6.9,spring,15,276.125,-23.13333333,Globular Clu.,vB;L;R;geCM;rrr, M,,
Tr33,Cr378,SEXTANS,7.8,spring,7,276.15,-18.26666667,Open Cluster20,,,,
PK7-6.1,Haro1-66,SEXTANS,14.4,spring,0.0833333,276.25,-24.3,Planetary Nebula,,,,
PK9-4.1,Haro1-67,SEXTANS,14,spring,6.05,276.275,-21.41666667,Planetary Nebula,,,,
NGC6629,PK9-5.1;HII204,SEXTANS,10.5,spring,1.1,276.425,-22.8,Planetary Nebula,pB;eeS;R , H ,,
PK7-6.2,Vy2-1,SEXTANS,13.1,spring,0.116666667,277,-25.88333333,Planetary Nebula,,,,
PK2-9.1,Cannon1-5,SEXTANS,12.6,spring,0.11666667,277.3,-30.5,Planetary Nebula,,,,
PK11-5.1,M1-47,SEXTANS,13.1,spring,0.13333333,277.3,-20.21666667,Planetary Nebula,,,,
PK13-3.1,M1-48,SEXTANS,15.7,spring,4.15,277.375,-18.9,Planetary Nebula,,,,
PK13-4.1,Perek2-14,SEXTANS,16,spring,0.0833333,277.5,-18.31666667,Planetary Nebula,,,,
NGC6638,GCL95,SEXTANS,9.2,spring,2.2,277.725,-24.5,Globular Clu.,B;S;R;rr , H ,,
NGC6634,,SEXTANS,99.9,spring,,277.85,-31.65,Non-existant,neb w out stars,,,
NGC6637,M69,SEXTANS,7.7,spring,7.1,277.85,-31.65,Globular Clu.,B;L;R;rrr;*14..16 , M,,
NGC6647,OCL45,SEXTANS,8,spring,,277.875,-16.65,Open Cluster,Cl;L;Ri;lC;st vS,,,
NGC6642,GCL97,SEXTANS,8.8,spring,0.8,277.975,-22.51666667,Globular Clu.,pB;pL;iR;gpmbM , H ,,
PK8-7.1,ESO522-31,SEXTANS,16.8,spring,0.05,277.975,-23.21666667,Planetary Nebula,,,,
NGC6645,OCL48,SEXTANS,8.5,spring,10,278,-15.11666667,Open Cluster40,Cl;pL;vRi;pC;st11..15, H ,,
PK5-8.1,ESO457-16,SEXTANS,15.7,spring,1.15,278.125,-27.28333333,Planetary Nebula,,,,
NGC6644,PK8-7.2,SEXTANS,12.2,spring,0.05,278.15,-24.86666667,Planetary Nebula,Planetary;stellar ,,,
B98,,SEXTANS,79.9,spring,0.3,278.325,-25.95,Dark Nebula,,,,
PK14-4.1,M1-50,SEXTANS,13,spring,0.13333333,278.35,-17.71666667,Planetary Nebula,,,,
PK6-8.1,ESO523-2,SEXTANS,15.2,spring,0.2333333,278.725,-26.88333333,Planetary Nebula,,,,
PK10-6.2,Perek1-13,SEXTANS,15.5,spring,0.13333333,278.725,-21.28333333,Planetary Nebula,,,,
NGC6652,GCL98,SEXTANS,8.5,spring,3.5,278.95,-31.01666667,Globular Clu.,B;S;lE;rrr;st15,,,
PK15-4.1,M1-53,SEXTANS,13.9,spring,6.1,278.95,-16.4,Planetary Nebula,,,,
PK16-4.1,M1-54,SEXTANS,12.5,spring,1.05,279.05,-17,Planetary Nebula,,,,
NGC6656,M22,SEXTANS,5.2,spring,24,279.1,-22.1,Globular Clu.,vB;vL;R;vRi;vmC, M,,
PK16-4.2,M1-56,SEXTANS,13.5,spring,0.16666667,279.45,-16.91666667,Planetary Nebula,,,,
PK4-11.1,M3-29,SEXTANS,13.1,spring,0.066666667,279.875,-29.31666667,Planetary Nebula,,,,
Pal8,,SEXTANS,10.9,spring,5.2,280.375,-18.18333333,Globular Clu.,,,,
PK12-7.1,,SEXTANS,12,spring,0.16666667,280.65,-20.71666667,Planetary Nebula,,,,
NGC6681,M70,SEXTANS,7.8,spring,7.8,280.8,-31.7,Globular Clu.,B;pL;R;gbM, M,,
PK14-7.1,M3-31,SEXTANS,14.2,spring,0.11666667,281.05,-18.1,Planetary Nebula,,,,
PK4-11.2,He2-418,SEXTANS,15.1,spring,1.05,281.075,-29.68333333,Planetary Nebula,,,,
PK9-9.1,M3-32,SEXTANS,13.6,spring,6.1,281.175,-24.66666667,Planetary Nebula,,,,
PK13-7.1,Peimbert21,SEXTANS,13.9,spring,14,281.4,-19.41666667,Planetary Nebula,,,,
PK11-9.1,He2-422,SEXTANS,14.1,spring,0.0333333,281.625,-22.55,Planetary Nebula,,,,
NGC6698,,SEXTANS,99.9,spring,,282.05,-24.11666667,Asterism,susp Cl;cL;st vF,,,
PK9-10.1,M3-33,SEXTANS,14,spring,5.15,282.05,-24.51666667,Planetary Nebula,,,,
Ru145,,SEXTANS,99.9,spring,35,282.575,-17.8,Open Cluster,,,,
PK12-9.1,M1-62,SEXTANS,13.2,spring,0.116666667,282.625,-21.41666667,Planetary Nebula,,,,
PK21-5.1,M1-63,SEXTANS,14.3,spring,0.066666667,282.875,-12.81666667,Planetary Nebula,,,,
Cr394,,SEXTANS,6.3,spring,22,283.075,-19.8,Open Cluster50,,,,
NGC6716,OCL46,SEXTANS,7.5,spring,7,283.65,-18.1,Open Cluster20,Cl;pRi;st9...13,,,
NGC6715,M54,SEXTANS,7.7,spring,9.1,283.775,-29.51666667,Globular Clu.,vB;L;R;g;smbM , M,,
NGC6717,Pal9,SEXTANS,8.4,spring,3.9,283.775,-21.3,Globular Clu.,F;S;rr;Cl+neb ,,,
PK3-14.1,Hubble7,SEXTANS,10.9,spring,0.066666667,283.9,-31.73333333,Planetary Nebula,,,,
NGC6723,Dunlop573,SEXTANS,6.8,spring,11,284.9,-35.36666667,Globular Clu.,vL;vlE;vgbM;rrr,,,
PK17-10.1,Abell51,SEXTANS,15.4,spring,6.066666667,285.275,-17.8,Planetary Nebula,13''-vF; pS; R; nBM; averted vision helps; difficult ,,,
NGC6737,ESO592-**8,SEXTANS,99.9,spring,,285.775,-17.46666667,Asterism,Cl;pL;pRi;R;st12..15,,,
PK3-17.1,Hubble8,SEXTANS,13.4,spring,0.08333333,286.4,-32.8,Planetary Nebula,,,,
NGC6774,Ru147,SEXTANS,99.9,spring,25,289.075,-15.73333333,Open Cluster20,Cl;vL;lC ,,,
PK19-13.1,DHW3,SEXTANS,15.6,spring,3.066666667,289.275,-17.96666667,Planetary Nebula,,,,
PK25-11.1,Abell60,SEXTANS,15.4,spring,7.1,289.825,-11.75,Planetary Nebula,,,,
NGC6794,ESO338-5,SEXTANS,12.9,spring,1.7,292.025,-37.08333333,Galaxy,eF;pS;R;vgvlbM ,,,
Arp2,,SEXTANS,13.6,spring,2.3,292.2,-29.65,Globular Clu.,,,,
NGC6797,ESO525-**10,SEXTANS,99.9,spring,,292.25,-24.33333333,2 Star,neb w *9 att f ,,,
PK4-22.1,He2-436,SEXTANS,14.1,spring,0.16666667,293.025,-33.78333333,Planetary Nebula,,,,
PK9-21.1,K1-5,SEXTANS,13.5,spring,9,293.1,-28.6,Galaxy,,,,
NGC6805,ESO338-14,SEXTANS,13.3,spring,1.1,294.2,-36.45,Galaxy,eF;R;vgbM ,,,
NGC6806,ESO338-15,SEXTANS,13.2,spring,1.6,294.275,-41.7,Galaxy,eF;vS;*14 att ,,,
NGC6809,M55,SEXTANS,6.3,spring,19,295,-29.03333333,Globular Clu.,pB;L;R;vRi;vgbM, M,,
PK19-19.1,K2-7,SEXTANS,13.1,spring,2.3,295.125,-19.55,Planetary Nebula,,,,
NGC6816,ESO460-30,SEXTANS,13.4,spring,1.7,296,-27.6,Galaxy,eF;pS;R;vlbM;* np ,,,
NGC6818,PK25-17.1,SEXTANS,10,spring,20.0333333,296,-13.85,Planetary Nebula,B;vS;R,B H ,,
NGC6822,IC4895,SEXTANS,8.8,spring,15.4,296.225,-13.2,Galaxy,vF;L;E;Dif, C ,,
PK17-21.1,Abell65,SEXTANS,15.2,spring,2.3,296.65,-22.86666667,Planetary Nebula,,,,
NGC6835,MCG-2-50-9,SEXTANS,12.5,spring,2.4,298.625,-11.43333333,Galaxy,F;pL;mE ,,,
NGC6836,MCG-2-50-10,SEXTANS,12.9,spring,1.7,298.675,-11.31666667,Galaxy,vF;pL;R;dif,,,
PK19-23.1,Abell66,SEXTANS,14.1,spring,4.5,299.4,-20.38333333,Planetary Nebula,,,,
NGC6841,ESO461-23,SEXTANS,12.6,spring,1.5,299.45,-30.18333333,Galaxy,vF;S;R;psbM,,,
NGC6864,M75,SEXTANS,8.6,spring,6,301.525,-20.08333333,Globular Clu.,B;pL;R;vmbMBN;rr, M,,
NGC6849,ESO339-32,SEXTANS,12.1,spring,1.9,301.575,-39.8,Galaxy,pB;S;R;vS* np ,,,
NGC6878A,ESO284-29,SEXTANS,13.2,spring,1.8,303.4,-43.18333333,Galaxy,,,,
NGC6878,ESO284-31,SEXTANS,12.7,spring,1.6,303.475,-43.46666667,Galaxy,vF;pL;R;glbM ,,,
NGC6890,ESO284-54,SEXTANS,12.3,spring,1.6,304.575,-43.2,Galaxy,pF;S;R;vglbM ,,,
NGC6902A,ESO285-4,SEXTANS,13.9,spring,1.3,305.75,-43.73333333,Galaxy,,,,
NGC6902B,ESO285-5,SEXTANS,13.6,spring,1.5,305.775,-42.13333333,Galaxy,,,,
NGC6902,IC4948,SEXTANS,10.9,spring,6.1,306.125,-42.35,Galaxy,F;cS;R;bM ,,,
NGC1312,,TAURUS,99.9,winter,,50.925,1.183333333,2 Star,F,,,
UGC2748,PGC12909,TAURUS,14.9,winter,1.5,51.975,2.566666667,Galaxy,,,,
NGC1349,UGC2774,TAURUS,13,winter,0.7,52.875,4.383333333,Galaxy,eeF;S;R;bet 2* ,,,
NGC1384,MCG3-10-3,TAURUS,14.4,winter,0.9,54.8,15.81666667,Galaxy,neb13 ,,,
NGC1409,UGC2821,TAURUS,14,winter,1,55.3,-0.7,Galaxy,eF;stellar or lE;Seyfert?,,,
NGC1410,UGC2821,TAURUS,14,winter,0.8,55.3,-0.7,Galaxy,makes Dneb w 1409;pos 0 ,,,
NGC1431,UGC2845,TAURUS,14,winter,1,56.175,2.833333333,Galaxy,eF;pL;iR ,,,
Ced19c,,TAURUS,99.9,winter,16,56.2,24.28333333,Bright Nebula,,,,
Ced19e,,TAURUS,99.9,winter,21,56.3,24.46666667,Bright Nebula,,,,
NGC1432,LBN772,TAURUS,99.9,winter,60,56.45,24.36666667,Bright Nebula,eF;vL;diff (Maia in Pleiades) ,,,
Ced19h,,TAURUS,99.9,winter,15,56.475,24.55,Bright Nebula,,,,
vdB20,IC349,TAURUS,11.6,winter,70,56.5,24.16666667,Bright Nebula,,,,
NGC1435,Ced19I,TAURUS,99.9,winter,30,56.55,23.76666667,Bright Nebula,vF;vL;diff;(Merope in Pleiades),,,
Mel22,M45,TAURUS,1.2,winter,100,56.75,24.11666667,Cluster+Nebula100,vvB;vL;brilliant naked eye cluster;neb inv , M,,
vdB23,,TAURUS,11.9,winter,27,56.875,24.1,Bright Nebula,,,,
NGC1456,,TAURUS,99.9,winter,,57.025,22.55,2 Star,D*10-12;comp nebulous at 130;9'' ,,,
Ced19o,,TAURUS,99.9,winter,11,57.3,24.05,Bright Nebula,,,,
Ced19p,,TAURUS,99.9,winter,10,57.3,24.13333333,Bright Nebula,,,,
NGC1462,MCG1-10-10,TAURUS,14.1,winter,0.9,57.6,6.966666667,Galaxy,vF;S;vlE ,,,
PK171-25.1,Baade1,TAURUS,13.9,winter,0.8,58.375,19.46666667,Planetary Nebula,,,,
NGC1474,IC2002,TAURUS,14,winter,1.1,58.625,10.7,Galaxy,vF;S;R,,,
NGC1488,,TAURUS,14.4,winter,,60.025,18.56666667,2 Star,*12 inv in neb ,,,
NGC1497,UGC2929,TAURUS,13.1,winter,1.8,60.525,23.13333333,Galaxy,eF;vS;iR;mbM ,,,
NGC1508,MCG4-10-21,TAURUS,15,winter,0.4,61.45,25.41666667,Galaxy,vF;vS;R;bM;r ,,,
Do14,,TAURUS,99.9,winter,12,61.65,27.56666667,Open Cluster18,,,,
NGC1517,UGC2970,TAURUS,13.4,winter,1.1,62.3,8.65,Galaxy,vF;vS;R;r;*9;10 sf ,,,
NGC1514,PK165-15.1,TAURUS,10.8,winter,2,62.325,30.78333333,Planetary Nebula,*9 in neb 3'Diam,,,
vdB26,LBN828,TAURUS,99.9,winter,11,63.4,10.21666667,Bright Nebula,,,,
NGC1541,UGC3001,TAURUS,13.5,winter,1.3,64.25,0.833333333,Galaxy,vF;S ,,,
NGC1542,UGC3003,TAURUS,13.9,winter,1.3,64.3,4.783333333,Galaxy,vF;S;E,,,
B7,LDN1495,TAURUS,79.9,winter,600,64.375,28.56666667,Dark Nebula,,,,
B10,,TAURUS,79.9,winter,6,64.675,28.26666667,Dark Nebula,,,,
NGC1539,ZwG488.1,TAURUS,15.5,winter,0.5,64.75,26.83333333,Galaxy,vF;vS;gbM ,,,
NGC1550,NGC1551,TAURUS,12,winter,2.2,64.9,2.416666667,Galaxy,vF;S;R;*13 nr ,,,
NGC1551,NGC1550,TAURUS,13.1,winter,2.2,64.9,2.416666667,Galaxy,F;vS;R;probably 1550,,,
NGC1554,LBN817,TAURUS,99.9,winter,,65.425,19.51666667,1 Star,var;S;R;Nn=*13;!!! ,,,
NGC1555,DG31,TAURUS,99.9,winter,0.5,65.475,19.53333333,Bright Nebula,vF;S;variable;!!! ,,,
Be84,,TAURUS,79.9,winter,20,65.525,19.5,Dark Nebula,,,,
Mel25,Hyades,TAURUS,0.5,winter,330,66.75,16,Open Cluster40,vvB;vvL;irr,,,
Ced33,LBN788,TAURUS,99.9,winter,5,66.775,26.1,Bright Nebula,,,,
Ced34,LBN814,TAURUS,99.9,winter,12.5,66.8,23,Bright Nebula,13''-pB; pL; R; cent* 9m; averted vision helps,,,
LDN1543,,TAURUS,79.9,winter,35,66.85,18.86666667,Dark Nebula,,,,
Czernik18,,TAURUS,99.9,winter,10,66.95,30.95,Open Cluster15,11''-pF; pS; nRi; nC; 12* mags 11 and fainter; not much,,,
NGC1587,UGC3063,TAURUS,11.7,winter,1.7,67.675,0.666666667,Galaxy,F;pS;R;r;p of Dneb ,,,
NGC1588,UGC3064,TAURUS,12.9,winter,1.4,67.675,0.666666667,Galaxy,F;vS;R;r;f of Dneb ,,,
NGC1589,UGC3065,TAURUS,11.8,winter,3.2,67.7,0.866666667,Galaxy,F;pL;lE132;*42;80'' ,,,
B18,,TAURUS,79.9,winter,60,67.8,24.35,Dark Nebula,,,,
NGC1590,UGC3071,TAURUS,13.7,winter,0.9,67.8,7.633333333,Galaxy,F;S;*12 nf,,,
NGC1593,NGC1608,TAURUS,14.8,winter,1.6,68.025,0.566666667,Galaxy,vF ,,,
NGC1608,NGC1593,TAURUS,13.4,winter,1.6,68.025,0.566666667,Galaxy,pF;cS;*12 2'n ,,,
UGC3087,PGC15504,TAURUS,15,winter,1,68.3,5.35,Galaxy,,,,
NGC1615,UGC3096,TAURUS,13.6,winter,1.2,69,19.95,Galaxy,vF;vS;R;lbM;vS* inv ,,,
PK174-14.1,Haro3-29,TAURUS,15.3,winter,20.08333333,69.325,25.05,Planetary Nebula,,,,
B22,,TAURUS,79.9,winter,120,69.5,26.05,Dark Nebula,,,,
NGC1633,UGC3125,TAURUS,13.5,winter,1,70.05,7.35,Galaxy,eF;S;R;*8 sp;p of Dneb ,,,
NGC1634,MCG1-12-15,TAURUS,14.1,winter,0.4,70.05,7.333333333,Galaxy,eF;vS;f of Dneb,,,
B23,,TAURUS,79.9,winter,5,70.125,29.86666667,Dark Nebula,,,,
UGC3128,PGC15795,TAURUS,14.8,winter,0.8,70.15,4.2,Galaxy,,,,
B24,,TAURUS,79.9,winter,8,70.725,29.73333333,Dark Nebula,,,,
NGC1642,UGC3140,TAURUS,12.6,winter,1.8,70.725,0.616666667,Galaxy,F;R;cometary;tri w 0.0333333uperimposed,,,
NGC1647,OCL457,TAURUS,6.4,winter,45,71.475,19.1,Open Cluster200,Cl;vL;st L;sC , H ,,
NGC1655,,TAURUS,99.9,winter,,71.8,20.91666667,Non-existant,pB;R;gbM;*0.16666667 ,,,
vdB29,LBN792,TAURUS,99.9,winter,10,72.05,29.76666667,Bright Nebula,,,,
NGC1674,,TAURUS,99.9,winter,,73.1,23.9,Non-existant,First of 2;F neb in same field,,,
NGC1675,,TAURUS,99.9,winter,,73.1,23.9,Non-existant,Second of 2 F neb in same field,,,
NGC1746,OCL452,TAURUS,6.1,winter,42,75.95,23.76666667,Open Cluster20,Cl;P ,,,
NGC1750,,TAURUS,99.9,winter,,75.975,23.68333333,Open Cluster,Cl;st L;vc sc ,,,
NGC1758,OCL453,TAURUS,99.9,winter,39,76.175,23.78333333,Open Cluster,Cl;pC;st L & S ,,,
NGC1802,,TAURUS,99.9,winter,20,77.55,24.13333333,Open Cluster25,Cl;st c sc,,,
NGC1807,OCL462,TAURUS,7,winter,17,77.675,16.53333333,Open Cluster20,Cl;pRi;st L & S,,,
NGC1817,OCL463,TAURUS,7.7,winter,16,78.1,16.68333333,Open Cluster60,Cl;L;Ri;lC;st11...14, H ,,
DoDz3,,TAURUS,99.9,winter,15,83.425,26.51666667,Open Cluster10,,,,
NGC1952,M1,TAURUS,8.4,winter,8,83.625,22.01666667,Supernova Rem.,vB;vL;E135;vglbM;r , M,,
DoDz4,,TAURUS,99.9,winter,28,83.975,25.95,Open Cluster15,10''-pB; L; nC; nRi; 17* mag 9 to12; not much,,,
NGC1988,,TAURUS,99.9,winter,,84.35,21.21666667,1 Star,var ,,,
NGC1996,,TAURUS,99.9,winter,,84.575,25.81666667,Asterism,Cl;L;lC;lRi,,,
Sh2-240,Simeis147,TAURUS,99.9,winter,200,84.775,28,Supernova Rem.,6''-eF;eL; low surface brightness filaments ,,,
PK193-9.1,Haro3-75,TAURUS,13.9,winter,0.4,85.175,12.35,Planetary Nebula,,,,
NGC2026,,TAURUS,99.9,winter,7,85.75,20.13333333,Open Cluster,Cl;lRi;lC;st pL,,,
NGC2045,,TAURUS,6.6,winter,,86.25,12.88333333,1 Star,*8-9 w F neb ,,,
PK184-2.1,M1-5,TAURUS,14.6,winter,0.033333333,86.725,24.36666667,Planetary Nebula,,,,
NGC6584,Dunlop376,TELESCOPIUM,7.9,summer,7.9,274.65,-51.78333333,Globular Clu.,cB;cL;R;gmbM;rrr,,,
NGC6707,ESO183-25,TELESCOPIUM,12.6,summer,2.1,283.85,-52.18333333,Galaxy,F;S;vlE;gbM,,,
NGC6708,ESO183-27,TELESCOPIUM,12.7,summer,1.2,283.9,-52.28333333,Galaxy,pF;S;R;gpmbM;last of group,,,
NGC6725,ESO183-36,TELESCOPIUM,12.2,summer,2.2,285.475,-52.13333333,Galaxy,eF;pL;R ,,,
NGC6754A,ESO231-23,TELESCOPIUM,14.3,summer,1.7,287.175,-50.95,Galaxy,,,,
NGC6754,ESO231-25,TELESCOPIUM,12.1,summer,1.8,287.85,-49.35,Galaxy,pF;pL;mE63;vglbM,,,
NGC6758,ESO184-37,TELESCOPIUM,11.6,summer,2.3,288.475,-55.68333333,Galaxy,pB;S;R,,,
NGC6761,ESO231-28,TELESCOPIUM,13.4,summer,1.6,288.775,-49.35,Galaxy,vF;pS;iR ,,,
NGC6780,ESO184-62,TELESCOPIUM,12.6,summer,1.9,290.7,-54.21666667,Galaxy,vF;L;R;vglbM ,,,
NGC6788,ESO184-67,TELESCOPIUM,12.9,summer,2.9,291.7,-53.05,Galaxy,pB;S;mE;pslbM ,,,
NGC6799,ESO184-78,TELESCOPIUM,13,summer,1.6,293.075,-54.08333333,Galaxy,eF;vS;R;lbM;3vS* nr ,,,
NGC6812,ESO185-15,TELESCOPIUM,13.6,summer,1.6,296.35,-54.65,Galaxy,pB;pS;pmE;glbM ,,,
NGC6845C,ESO284-8A,TELESCOPIUM,15.4,summer,0.8,300.225,-46.91666667,Galaxy,,,,
NGC6845D,ESO284-8B,TELESCOPIUM,16.3,summer,0.7,300.225,-46.9,Galaxy,,,,
NGC6845,NGC6845A,TELESCOPIUM,13.8,summer,2.3,300.25,-46.93333333,Galaxy,vF;S;vlE;glbM ,,,
NGC6845A,NGC6845,TELESCOPIUM,13.8,summer,2.3,300.25,-46.93333333,Galaxy,,,,
NGC6845B,ESO284-8C,TELESCOPIUM,14.9,summer,1.1,300.275,-46.93333333,Galaxy,,,,
NGC6848,ESO185-52,TELESCOPIUM,12.5,summer,2.4,300.7,-55.91666667,Galaxy,cF;cL;R;vglbM;0.0333333t f ,,,
NGC6850,ESO185-56,TELESCOPIUM,12.5,summer,2.1,300.875,-53.15,Galaxy,vF;S;R;bM ,,,
NGC6851,ESO233-21,TELESCOPIUM,11.8,summer,2,300.9,-47.71666667,Galaxy,pF;S;vlE;psbM ,,,
NGC6854,ESO185-61,TELESCOPIUM,12.2,summer,2,301.4,-53.61666667,Galaxy,F;S;vlE;glbM ,,,
NGC6851B,ESO233-23,TELESCOPIUM,14,summer,1.1,301.425,-46.01666667,Galaxy,,,,
NGC6851A,NGC6861A,TELESCOPIUM,16.1,summer,1.3,301.45,-46.01666667,Galaxy,,,,
NGC6861A,NGC6851A,TELESCOPIUM,14.9,summer,1.3,301.45,-46.01666667,Galaxy,,,,
NGC6861C,ESO233-31,TELESCOPIUM,14,summer,1.2,301.675,-47.35,Galaxy,,,,
NGC6855,ESO185-63,TELESCOPIUM,12.8,summer,1.5,301.7,-55.61666667,Galaxy,pF;S;R,,,
NGC6861B,ESO233-26,TELESCOPIUM,14.1,summer,1.2,301.7,-47.51666667,Galaxy,,,,
NGC6861,IC4949,TELESCOPIUM,11.1,summer,3,301.825,-47.63333333,Galaxy,B;S;cE;gpmbM ,,,
NGC6861D,ESO233-34,TELESCOPIUM,12.4,summer,2.1,302.075,-47.78333333,Galaxy,,,,
NGC6862,ESO186-2,TELESCOPIUM,13.5,summer,1.6,302.225,-55.6,Galaxy,F;S;lE;glbM,,,
NGC6868,ESO233-39,TELESCOPIUM,10.6,summer,3.6,302.475,-47.61666667,Galaxy,vB;S;R;pgvmbM ,,,
NGC6870,ESO233-41,TELESCOPIUM,12.3,summer,2.6,302.55,-47.71666667,Galaxy,cF;cS;E90;gbM ,,,
NGC6867,ESO186-6,TELESCOPIUM,13.1,summer,2,302.625,-53.21666667,Galaxy,eeF;L;pmE ,,,
NGC6861E,ESO233-42,TELESCOPIUM,14.2,summer,1.4,302.75,-47.31666667,Galaxy,,,,
NGC6861F,ESO233-43,TELESCOPIUM,14.7,summer,1.6,302.8,-47.71666667,Galaxy,,,,
NGC6875A,ESO284-24,TELESCOPIUM,13.1,summer,2.7,302.975,-45.85,Galaxy,,,,
NGC6875,ESO284-28,TELESCOPIUM,12.1,summer,2.4,303.3,-45.83333333,Galaxy,F;vS;R;vgmbM;*7 nf ,,,
NGC6887,ESO186-27,TELESCOPIUM,12.1,summer,3.2,304.325,-51.2,Galaxy,pF;cL;pmE;glbM ,,,
NGC6889,ESO186-29,TELESCOPIUM,13.7,summer,1.7,304.725,-52.05,Galaxy,vF;L;lE ,,,
NGC6893,ESO234-6,TELESCOPIUM,11.8,summer,2.6,305.2,-47.76666667,Galaxy,pF;S;R;svbM*12 ,,,
NGC6899,ESO234-22,TELESCOPIUM,13.4,summer,1.7,306.1,-49.56666667,Galaxy,F;S;R;glbM;am st,,,
NGC6909,ESO285-12,TELESCOPIUM,11.7,summer,2.2,306.9,-46.96666667,Galaxy,pB;pL;gbM;2*10 nr ,,,
